RptDt,TckrSymb,ISIN,SgmtNm,MinPric,MaxPric,TradAvrgPric,LastPric,AdjstdQt,RefPric,TradQty,FinInstrmQty,Strike,Ticker,Validade,Tipo,Price
2020-07-23,B3SAT652,BRB3SA3T05J2,EQUITY PUT,"2,2","2,8","2,63","2,79",,"2,75",5,1800,65.27,B3SA3,2020-08-17,EURO,0.0
2020-07-23,B3SAT657,BRB3SA3T05D5,EQUITY PUT,"2,15","3,15","2,49","3,15",,"2,99",26,71700,65.77,B3SA3,2020-08-17,EURO,0.0
2020-07-23,B3SAT662,BRB3SA3T05N4,EQUITY PUT,"2,22","3,31","3,03","3,27",,"3,24",19,6600,66.27,B3SA3,2020-08-17,EURO,0.0
2020-07-23,B3SAT667,BRB3SA3T05E3,EQUITY PUT,"2,93","3,64","3,17","3,62",,"3,51",12,51300,66.77,B3SA3,2020-08-17,EURO,0.0
2020-07-23,B3SAT672,BRB3SA3T05R5,EQUITY PUT,"2,9",4,"3,36","3,95",,"3,79",7,11300,67.27,B3SA3,2020-08-17,EURO,0.0
2020-07-23,B3SAT682,BRB3SA3T05T1,EQUITY PUT,"4,2","4,65","4,34","4,65",,"4,4",7,3900,68.27,B3SA3,2020-08-17,EURO,0.0
2020-07-23,B3SAU545,BRB3SA3U0578,EQUITY PUT,"0,65","0,65","0,65","0,65",,"0,95",2,600,54.38,B3SA3,2020-09-21,EURO,0.0
2020-07-23,B3SAU595,BRB3SA3U05F8,EQUITY PUT,"1,49",2,"1,61",2,,"1,92",4,5800,59.38,B3SA3,2020-09-21,EURO,0.0
2020-07-23,B3SAU598,BRB3SA3U05S1,EQUITY PUT,"1,8","2,06","1,83","2,06",,"2,06",4,60000,59.88,B3SA3,2020-09-21,EURO,0.0
2020-07-23,B3SAU648,BRB3SA3U05R3,EQUITY PUT,3,"3,93","3,53","3,93",,"3,88",9,78900,64.88,B3SA3,2020-09-21,EURO,0.0
2020-07-23,B3SAU658,BRB3SA3U05J0,EQUITY PUT,"3,4","4,5","3,89","4,45",,"4,36",13,83000,65.88,B3SA3,2020-09-21,EURO,0.0
2020-07-23,B3SAU668,BRB3SA3U05T9,EQUITY PUT,"4,15","4,88","4,5","4,88",,"4,88",4,33800,66.88,B3SA3,2020-09-21,EURO,0.0
2020-07-23,B3SAU678,BRB3SA3U0610,EQUITY PUT,"4,54","5,46","4,97","5,44",,"5,44",7,60300,67.88,B3SA3,2020-09-21,EURO,0.0
2020-07-23,BBASA519,BRBBAS3A0N51,EQUITY CALL,"1,01","1,01","1,01","1,01",,"0,32",1,9500,51.98,BBAS3,2021-01-18,EURO,0.0
2020-07-23,BBASA569,BRBBAS3A0N69,EQUITY CALL,"0,02","0,02","0,02","0,02",,"0,17",1,9500,56.98,BBAS3,2021-01-18,EURO,0.0
2020-07-23,BBASE230,BRBBAS3E0ME0,EQUITY CALL,13,13,13,13,,"12,54",1,100,23.0,BBAS3,2021-05-21,AMER,0.0
2020-07-23,BBASE301,BRBBAS3E0LU8,EQUITY CALL,10,"10,4",10,10,,"9,93",4,16500,30.0,BBAS3,2022-05-20,AMER,0.0
2020-07-23,BBASG48,BRBBAS3G0L19,EQUITY CALL,"2,09","2,09","2,09","2,09",,"1,74",1,100,47.48,BBAS3,2021-07-16,AMER,0.0
2020-07-23,BBASH245,BRBBAS3H0MA5,EQUITY CALL,"9,95","9,95","9,95","9,95",,"9,86",1,500,24.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH250,BRBBAS3H0MY5,EQUITY CALL,"9,5","9,5","9,5","9,5",,"9,37",1,1000,25.03,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH265,BRBBAS3H0MB3,EQUITY CALL,"8,26","8,26","8,26","8,26",,"7,9",1,1000,26.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH310,BRBBAS3H0MF4,EQUITY CALL,"3,8","3,9","3,82","3,8",,"3,76",2,4000,31.03,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH320,BRBBAS3H0MH0,EQUITY CALL,"2,9","3,23","3,1","2,9",,"2,96",14,11400,32.03,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH327,BRBBAS3H0MR9,EQUITY CALL,"2,41","2,45","2,42","2,45",,"2,42",3,12000,32.78,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH330,BRBBAS3H0MI8,EQUITY CALL,"2,2","2,4","2,29","2,2",,"2,25",5,2800,33.03,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH332,BRBBAS3H0N07,EQUITY CALL,"2,05","2,17","2,07","2,05",,"2,09",4,4000,33.28,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH335,BRBBAS3H0ME7,EQUITY CALL,"1,98","2,05","2,03","1,98",,"1,93",5,25000,33.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH337,BRBBAS3H0MZ2,EQUITY CALL,"1,74","2,2","1,92","2,2",,"1,79",10,22800,33.78,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH340,BRBBAS3H0MM0,EQUITY CALL,"1,58","1,99","1,73","1,61",,"1,65",176,75100,34.03,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH342,BRBBAS3H0N80,EQUITY CALL,"1,43","1,96","1,82","1,45",,"1,52",36,713800,34.28,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH345,BRBBAS3H0M57,EQUITY CALL,"1,32","1,55","1,45","1,34",,"1,39",12,49500,34.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH347,BRBBAS3H0MU3,EQUITY CALL,"1,2","1,55","1,29","1,23",,"1,27",148,184100,34.78,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH350,BRBBAS3H0MS7,EQUITY CALL,"1,11","1,46","1,2","1,12",,"1,16",58,198600,35.03,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH352,BRBBAS3H0N56,EQUITY CALL,1,"1,4","1,13","1,03",,"1,06",94,351800,35.28,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH355,BRBBAS3H0N72,EQUITY CALL,"0,9","1,18","1,02","0,9",,"0,97",39,157900,35.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH357,BRBBAS3H0N15,EQUITY CALL,"0,84","1,1","0,93","0,84",,"0,88",113,164100,35.78,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH360,BRBBAS3H0N98,EQUITY CALL,"0,75","1,03","0,89","0,77",,"0,8",114,1218300,36.03,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH365,BRBBAS3H0MQ1,EQUITY CALL,"0,61","1,22","0,66","0,71",,"0,65",66,135000,36.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH370,BRBBAS3H0N31,EQUITY CALL,"0,49","0,73","0,52","0,5",,"0,53",42,89100,37.03,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH374,BRBBAS3H0LO8,EQUITY CALL,"0,67","0,93","0,74","0,67",,"0,72",42,76500,36.28,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH375,BRBBAS3H0N49,EQUITY CALL,"0,4","0,47","0,42","0,41",,"0,43",10,8000,37.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH380,BRBBAS3H0NI6,EQUITY CALL,"0,32","0,46","0,36","0,33",,"0,35",49,201600,38.03,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH382,BRBBAS3H0NG0,EQUITY CALL,"0,28","0,42","0,33","0,3",,"0,31",78,112200,38.28,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH384,BRBBAS3H0LP5,EQUITY CALL,"0,44","0,61","0,5","0,46",,"0,48",53,57200,37.28,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH385,BRBBAS3H0NL0,EQUITY CALL,"0,26","0,32","0,26","0,26",,"0,28",16,13800,38.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH387,BRBBAS3H0NF2,EQUITY CALL,"0,22","0,36","0,25","0,26",,"0,25",259,498300,38.78,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH390,BRBBAS3H0NB1,EQUITY CALL,"0,21","0,28","0,22","0,22",,"0,23",13,22000,39.03,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH393,BRBBAS3H0LL4,EQUITY CALL,"0,35","0,51","0,39","0,37",,"0,39",83,96700,37.78,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH395,BRBBAS3H0NH8,EQUITY CALL,"0,18","0,23","0,2","0,18",,"0,19",5,9800,39.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH397,BRBBAS3H0NK2,EQUITY CALL,"0,15","0,21","0,18","0,17",,"0,17",34,51000,39.78,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH399,BRBBAS3H0NC9,EQUITY CALL,"0,14","0,19","0,15","0,15",,"0,15",26,163800,40.03,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH400,BRBBAS3H0JQ7,EQUITY CALL,"0,53","0,9","0,63","0,56",,"0,59",199,421100,36.78,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH405,BRBBAS3H0M24,EQUITY CALL,"0,12","0,12","0,12","0,12",,"0,12",1,500,40.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH408,BRBBAS3H0LK6,EQUITY CALL,"0,18","0,25","0,2","0,18",,"0,21",37,117200,39.28,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH418,BRBBAS3H0LC3,EQUITY CALL,"0,13","0,17","0,13","0,13",,"0,14",81,74500,40.28,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH423,BRBBAS3H0LF6,EQUITY CALL,"0,1","0,13","0,12","0,11",,"0,11",26,123800,40.78,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH425,BRBBAS3H0M16,EQUITY CALL,"0,07","0,09","0,08","0,07",,"0,06",6,13000,42.35,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH438,BRBBAS3H0NM8,EQUITY CALL,"0,05","0,05","0,05","0,05",,"0,04",1,10000,43.85,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH440,BRBBAS3H0LQ3,EQUITY CALL,"0,06","0,06","0,06","0,06",,"0,05",6,8000,42.85,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH450,BRBBAS3H0JR5,EQUITY CALL,"0,07","0,09","0,08","0,08",,"0,08",10,25100,41.85,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH456,BRBBAS3H0M32,EQUITY CALL,"0,03","0,05","0,04","0,05",,"0,02",10,26800,45.6,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH461,BRBBAS3H0LI0,EQUITY CALL,"0,04","0,05","0,04","0,05",,"0,03",2,24000,44.6,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH481,BRBBAS3H0LT7,EQUITY CALL,"0,04","0,04","0,04","0,04",,"0,01",1,50000,47.6,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH531,BRBBAS3H0LZ4,EQUITY CALL,"0,03","0,03","0,03","0,03",,"0,01",1,20000,52.6,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASH58,BRBBAS3H0LV3,EQUITY CALL,"0,01","0,02","0,01","0,01",,"0,01",8,48500,58.1,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASH586,BRBBAS3H0LE9,EQUITY CALL,"0,02","0,02","0,02","0,02",,"0,01",1,1000,57.1,BBAS3,2020-08-17,AMER,0.0
2020-07-23,BBASI305,BRBBAS3I0MT4,EQUITY CALL,"4,88","4,88","4,88","4,88",,"4,71",1,2000,30.54,BBAS3,2020-09-21,EURO,0.0
2020-07-23,BBASI320,BRBBAS3I0N88,EQUITY CALL,"4,06","4,06","4,06","4,06",,"3,62",1,100,32.04,BBAS3,2020-09-21,EURO,0.0
2020-07-23,BBASI322,BRBBAS3I0N54,EQUITY CALL,"3,95","3,95","3,95","3,95",,"3,46",1,200,32.29,BBAS3,2020-09-21,AMER,0.0
2020-07-23,BBASI325,BRBBAS3I0MF3,EQUITY CALL,"3,39","3,43","3,4","3,41",,"3,29",8,6000,32.54,BBAS3,2020-09-21,EURO,0.0
2020-07-23,BBASI337,BRBBAS3I0MR8,EQUITY CALL,"2,5","3,3","2,55","2,51",,"2,55",13,57300,33.79,BBAS3,2020-09-21,AMER,0.0
2020-07-23,BBASI345,BRBBAS3I0ND6,EQUITY CALL,"2,25","2,25","2,25","2,25",,"2,16",1,400,34.54,BBAS3,2020-09-21,EURO,0.0
2020-07-23,BBASI347,BRBBAS3I0N39,EQUITY CALL,"2,01","2,34","2,21","2,08",,"2,04",9,26500,34.79,BBAS3,2020-09-21,AMER,0.0
2020-07-23,BBASI35,BRBBAS3I0N70,EQUITY CALL,"1,95","1,95","1,95","1,95",,"1,93",1,600,35.04,BBAS3,2020-09-21,EURO,0.0
2020-07-23,BBASI350,BRBBAS3I0KX0,EQUITY CALL,"2,95","2,95","2,95","2,95",,"2,83",1,1300,33.29,BBAS3,2020-09-21,AMER,0.0
2020-07-23,BBASI352,BRBBAS3I0N05,EQUITY CALL,"1,71","1,71","1,71","1,71",,"1,82",1,100,35.29,BBAS3,2020-09-21,AMER,0.0
2020-07-23,BBASI355,BRBBAS3I0MJ5,EQUITY CALL,"1,7","2,05","1,88","1,77",,"1,71",5,2100,35.54,BBAS3,2020-09-21,EURO,0.0
2020-07-23,BBASI357,BRBBAS3I0ML1,EQUITY CALL,"1,57","1,94","1,6","1,57",,"1,61",5,13700,35.79,BBAS3,2020-09-21,AMER,0.0
2020-07-23,BBASI360,BRBBAS3I0MA4,EQUITY CALL,"1,44","1,66","1,52","1,44",,"1,51",12,23200,36.04,BBAS3,2020-09-21,EURO,0.0
2020-07-23,BBASI362,BRBBAS3I0NA2,EQUITY CALL,"1,37","1,5","1,47","1,4",,"1,42",15,4800,36.29,BBAS3,2020-09-21,AMER,0.0
2020-07-23,BBASI365,BRBBAS3I0MS6,EQUITY CALL,"1,29","1,37","1,32","1,29",,"1,33",6,4600,36.54,BBAS3,2020-09-21,EURO,0.0
2020-07-23,BBASI367,BRBBAS3I0MZ1,EQUITY CALL,"1,28","1,4","1,29","1,28",,"1,25",5,3600,36.79,BBAS3,2020-09-21,AMER,0.0
2020-07-23,BBASI370,BRBBAS3I0MW8,EQUITY CALL,"1,16","1,32","1,23","1,16",,"1,17",8,22500,37.04,BBAS3,2020-09-21,EURO,0.0
2020-07-23,BBASI372,BRBBAS3I0MM9,EQUITY CALL,"1,07","1,29","1,18","1,07",,"1,09",7,21200,37.29,BBAS3,2020-09-21,AMER,0.0
2020-07-23,BBASI375,BRBBAS3I0MY4,EQUITY CALL,"1,08","1,16","1,09","1,08",,"1,02",2,12900,37.54,BBAS3,2020-09-21,EURO,0.0
2020-07-23,BBASI377,BRBBAS3I0MU2,EQUITY CALL,"0,93",1,"0,94","0,93",,"0,96",8,7600,37.79,BBAS3,2020-09-21,AMER,0.0
2020-07-23,BBASI381,BRBBAS3I0M71,EQUITY CALL,"0,9","0,95","0,91","0,91",,"0,89",9,101800,38.04,BBAS3,2020-09-21,EURO,0.0
2020-07-23,BBASI385,BRBBAS3I0NQ8,EQUITY CALL,"0,75","0,79","0,76","0,75",,"0,78",4,26100,38.54,BBAS3,2020-09-21,EURO,0.0
2020-07-23,BBASI39,BRBBAS3I0NM7,EQUITY CALL,"0,51","0,68","0,53","0,53",,"0,54",7,18500,39.79,BBAS3,2020-09-21,AMER,0.0
2020-07-23,BBASI392,BRBBAS3I0NN5,EQUITY CALL,"0,61","0,76","0,75","0,61",,"0,63",9,72500,39.29,BBAS3,2020-09-21,AMER,0.0
2020-07-23,BBASI397,BRBBAS3I0LX8,EQUITY CALL,"0,68","0,72","0,71","0,68",,"0,72",11,51500,38.79,BBAS3,2020-09-21,AMER,0.0
2020-07-23,BBASI40,BRBBAS3I0NP0,EQUITY CALL,"0,48","0,58","0,52","0,51",,"0,5",14,27300,40.04,BBAS3,2020-09-21,EURO,0.0
2020-07-23,BBASI400,BRBBAS3I0LT6,EQUITY CALL,"0,67","0,79","0,72","0,67",,"0,67",6,4800,39.04,BBAS3,2020-09-21,EURO,0.0
2020-07-23,BBASI402,BRBBAS3I0NO3,EQUITY CALL,"0,47","0,52","0,47","0,47",,"0,47",3,1000,40.29,BBAS3,2020-09-21,AMER,0.0
2020-07-23,BBASI407,BRBBAS3I0NJ3,EQUITY CALL,"0,4","0,47","0,43","0,4",,"0,4",5,15200,40.79,BBAS3,2020-09-21,AMER,0.0
2020-07-23,BBASI421,BRBBAS3I0M89,EQUITY CALL,"0,24","0,3","0,27","0,24",,"0,28",13,6700,42.04,BBAS3,2020-09-21,EURO,0.0
2020-07-23,BBASI422,BRBBAS3I0NW6,EQUITY CALL,"0,25","0,3","0,28","0,25",,"0,26",3,4500,42.29,BBAS3,2020-09-21,AMER,0.0
2020-07-23,BBASI472,BRBBAS3I0LW0,EQUITY CALL,"0,1","0,1","0,1","0,1",,"0,08",1,30000,46.29,BBAS3,2020-09-21,AMER,0.0
2020-07-23,BBASI476,BRBBAS3I0LU4,EQUITY CALL,"0,1","0,11","0,1","0,1",,"0,08",2,3500,46.54,BBAS3,2020-09-21,EURO,0.0
2020-07-23,BBASI730,BRBBAS3I0NG9,EQUITY CALL,"0,02","0,02","0,02","0,02",,"0,01",3,2800,73.04,BBAS3,2020-09-21,EURO,0.0
2020-07-23,BBASJ321,BRBBAS3J0MP1,EQUITY CALL,"4,35","4,45","4,4","4,35",,"4,01",2,200,32.1,BBAS3,2020-10-19,EURO,0.0
2020-07-23,BBASJ346,BRBBAS3J0LZ2,EQUITY CALL,"2,62","2,62","2,62","2,62",,"2,59",1,200,34.6,BBAS3,2020-10-19,EURO,0.0
2020-07-23,BBASJ38,BRBBAS3J0ME5,EQUITY CALL,"1,15","1,15","1,15","1,15",,"1,06",1,1000,38.85,BBAS3,2020-10-19,AMER,0.0
2020-07-23,BBASJ385,BRBBAS3J0LM0,EQUITY CALL,"1,46","1,46","1,46","1,46",,"1,41",1,19500,37.6,BBAS3,2020-10-19,EURO,0.0
2020-07-23,BBASJ386,BRBBAS3J0M87,EQUITY CALL,"1,06","1,06","1,06","1,06",,"1,13",1,19500,38.6,BBAS3,2020-10-19,EURO,0.0
2020-07-23,BBASL300,BRBBAS3L0P80,EQUITY CALL,7,7,7,7,,"7,24",1,100,28.45,BBAS3,2020-12-21,EURO,0.0
2020-07-23,BBASL43,BRBBAS3L0PV8,EQUITY CALL,"0,95",1,"0,98","0,95",,"0,91",3,400,43.2,BBAS3,2020-12-21,AMER,0.0
2020-07-23,BBASM497,BRBBAS3M0NA6,EQUITY PUT,"13,76","13,76","13,76","13,76",,"15,34",1,9500,49.73,BBAS3,2021-01-18,EURO,0.0
2020-07-23,BBAST245,BRBBAS3T0ME3,EQUITY PUT,"0,01","0,03","0,01","0,03",,"0,01",1528,504100,24.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST250,BRBBAS3T0N85,EQUITY PUT,"0,02","0,06","0,02","0,06",,"0,01",5,80100,25.03,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST255,BRBBAS3T0MI4,EQUITY PUT,"0,03","0,03","0,03","0,03",,"0,01",1,2000,25.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST265,BRBBAS3T0MG8,EQUITY PUT,"0,05","0,05","0,05","0,05",,"0,03",1,4000,26.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST277,BRBBAS3T0NH4,EQUITY PUT,"0,07","0,07","0,07","0,07",,"0,07",1,2000,27.78,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST280,BRBBAS3T0MZ8,EQUITY PUT,"0,06","0,08","0,06","0,08",,"0,08",5,45500,28.03,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST282,BRBBAS3T0NF8,EQUITY PUT,"0,1","0,1","0,1","0,1",,"0,09",1,4000,28.28,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST287,BRBBAS3T0N51,EQUITY PUT,"0,12","0,12","0,12","0,12",,"0,12",1,2000,28.78,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST290,BRBBAS3T0MC7,EQUITY PUT,"0,12","0,13","0,12","0,13",,"0,14",5,9200,29.03,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST292,BRBBAS3T0MS3,EQUITY PUT,"0,1","0,17","0,13","0,17",,"0,16",25,113500,29.28,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST295,BRBBAS3T0MP9,EQUITY PUT,"0,14","0,19","0,15","0,18",,"0,18",5,16700,29.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST297,BRBBAS3T0MM6,EQUITY PUT,"0,16","0,21","0,16","0,21",,"0,2",7,27700,29.78,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST299,BRBBAS3T0ML8,EQUITY PUT,"0,18","0,24","0,22","0,24",,"0,23",12,50800,30.03,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST300,BRBBAS3T0JV3,EQUITY PUT,"0,04","0,06","0,04","0,06",,"0,04",7,91200,26.78,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST302,BRBBAS3T0MN4,EQUITY PUT,"0,21","0,27","0,25","0,27",,"0,26",4,17000,30.28,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST305,BRBBAS3T0MO2,EQUITY PUT,"0,2","0,3","0,26","0,3",,"0,29",3,50000,30.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST307,BRBBAS3T0MA1,EQUITY PUT,"0,22","0,35","0,3","0,34",,"0,33",15,44700,30.78,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST310,BRBBAS3T0MJ2,EQUITY PUT,"0,24","0,39","0,29","0,38",,"0,37",9,35100,31.03,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST312,BRBBAS3T0N02,EQUITY PUT,"0,27","0,44","0,37","0,41",,"0,42",17,113000,31.28,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST315,BRBBAS3T0MV7,EQUITY PUT,"0,31","0,49","0,45","0,49",,"0,46",13,16500,31.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST317,BRBBAS3T0NL6,EQUITY PUT,"0,35","0,55","0,45","0,55",,"0,52",27,79000,31.78,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST320,BRBBAS3T0MT1,EQUITY PUT,"0,37","0,61","0,53","0,59",,"0,58",41,82800,32.03,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST322,BRBBAS3T0ND3,EQUITY PUT,"0,46","0,66","0,56","0,66",,"0,64",9,39700,32.28,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST325,BRBBAS3T0MR5,EQUITY PUT,"0,5","0,75","0,63","0,73",,"0,71",12,38200,32.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST327,BRBBAS3T0NE1,EQUITY PUT,"0,55","0,83","0,75","0,82",,"0,79",39,91100,32.78,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST330,BRBBAS3T0MU9,EQUITY PUT,"0,67","0,89","0,75","0,88",,"0,88",32,76700,33.03,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST332,BRBBAS3T0N77,EQUITY PUT,"0,7",1,"0,74",1,,"0,97",11,38600,33.28,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST335,BRBBAS3T0MK0,EQUITY PUT,"0,75","1,1","0,99","1,08",,"1,06",28,77000,33.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST337,BRBBAS3T0MY1,EQUITY PUT,"0,86","1,19","0,99","1,19",,"1,17",33,164300,33.78,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST340,BRBBAS3T0MQ7,EQUITY PUT,"0,98","1,33","1,19","1,29",,"1,28",48,124700,34.03,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST342,BRBBAS3T0NC5,EQUITY PUT,"1,05","1,44","1,2","1,41",,"1,4",20,38400,34.28,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST345,BRBBAS3T0MB9,EQUITY PUT,"1,17","1,56","1,37","1,55",,"1,52",17,80700,34.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST347,BRBBAS3T0N28,EQUITY PUT,"1,37","1,7","1,55","1,7",,"1,65",34,109600,34.78,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST350,BRBBAS3T0N69,EQUITY PUT,"1,42","1,83","1,66","1,83",,"1,79",12,93100,35.03,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST352,BRBBAS3T0MX3,EQUITY PUT,"1,71",2,"1,8",2,,"1,94",11,54700,35.28,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST355,BRBBAS3T0NB7,EQUITY PUT,"1,82","1,88","1,85","1,87",,"2,1",11,10000,35.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST357,BRBBAS3T0MW5,EQUITY PUT,"1,97","2,25","2,09","2,25",,"2,26",19,83900,35.78,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST360,BRBBAS3T0N93,EQUITY PUT,"1,98","2,45","2,29","2,45",,"2,42",6,8600,36.03,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST365,BRBBAS3T0N44,EQUITY PUT,"2,58","2,58","2,58","2,58",,"2,78",1,3500,36.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST374,BRBBAS3T0LU1,EQUITY PUT,"2,14","2,43","2,42","2,43",,"2,6",2,3600,36.28,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST375,BRBBAS3T0NA9,EQUITY PUT,"2,93","2,93","2,93","2,93",,"3,55",1,1000,37.53,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST384,BRBBAS3T0LV9,EQUITY PUT,"2,8","3,35","3,05","3,35",,"3,35",3,2500,37.28,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST400,BRBBAS3T0JW1,EQUITY PUT,"2,69","2,88","2,8","2,88",,"2,96",9,14700,36.78,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST489,BRBBAS3T0LK2,EQUITY PUT,"12,9","12,9","12,9","12,9",,"12,94",1,200,47.35,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBAST571,BRBBAS3T0LN6,EQUITY PUT,"20,4","20,4","20,4","20,4",,"21,17",1,100,55.6,BBAS3,2020-08-17,EURO,0.0
2020-07-23,BBASU245,BRBBAS3U0MG5,EQUITY PUT,"0,07","0,13","0,1","0,08",,"0,09",1505,353200,24.54,BBAS3,2020-09-21,EURO,0.0
2020-07-23,BBASU280,BRBBAS3U0MV4,EQUITY PUT,"0,33","0,33","0,33","0,33",,"0,35",1,500,28.04,BBAS3,2020-09-21,EURO,0.0
2020-07-23,BBASU282,BRBBAS3U0ND0,EQUITY PUT,"0,33","0,33","0,33","0,33",,"0,38",1,600,28.29,BBAS3,2020-09-21,EURO,0.0
2020-07-23,BBASU290,BRBBAS3U0N42,EQUITY PUT,"0,39","0,5","0,49","0,5",,"0,49",2,4100,29.04,BBAS3,2020-09-21,EURO,0.0
2020-07-23,BBASU295,BRBBAS3U0MH3,EQUITY PUT,"0,5","0,5","0,5","0,5",,"0,58",1,1000,29.54,BBAS3,2020-09-21,EURO,0.0
