Asst,OptnTp,TradgEndDt,TckrSymb,OptnStyle,ExrcPric,,9/21/2020,8/17/2020,7/20/2020,Asst,Cotação,7/20/2020,8/17/2020,9/21/2020,
ITUB4,Put,8/17/2020,ITUBT290,EURO,29.15,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT294,EURO,29.4,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT296,EURO,29.65,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT299,EURO,29.9,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT304,EURO,30.4,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT306,EURO,30.65,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT309,EURO,30.9,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT311,EURO,31.15,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT319,EURO,31.9,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT32,EURO,30.15,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT321,EURO,32.15,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT324,EURO,32.4,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT325,EURO,32.65,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT326,EURO,31.65,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT331,EURO,33.15,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT332,EURO,31.4,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT338,EURO,33.9,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT339,EURO,32.9,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT351,EURO,34.15,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT356,EURO,34.65,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT363,EURO,35.65,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT377,EURO,36.65,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT396,EURO,38.65,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT410,EURO,39.15,,,,,,,,,,
ITUB4,Put,8/17/2020,ITUBT955,EURO,33.65,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU166,EURO,15.64,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU197,EURO,17.89,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU208,EURO,20.89,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU211,EURO,21.14,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU213,EURO,21.39,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU216,EURO,21.64,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU218,EURO,21.89,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU221,EURO,22.14,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU223,EURO,22.39,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU226,EURO,22.64,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU228,EURO,22.89,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU231,EURO,23.14,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU234,EURO,23.39,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU236,EURO,23.64,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU239,EURO,23.89,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU241,EURO,24.14,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU243,EURO,24.39,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU246,EURO,24.64,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU248,EURO,24.89,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU251,EURO,25.14,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU254,EURO,25.39,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU256,EURO,25.64,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU259,EURO,25.89,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU261,EURO,26.14,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU263,EURO,26.39,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU266,EURO,26.64,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU269,EURO,26.89,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU271,EURO,27.14,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU274,EURO,27.39,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU276,EURO,27.64,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU278,EURO,27.89,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU281,EURO,28.14,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU283,EURO,28.39,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU286,EURO,28.64,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU288,EURO,28.89,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU291,EURO,29.14,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU293,EURO,29.39,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU296,EURO,29.64,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU298,EURO,29.89,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU301,EURO,30.14,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU303,EURO,30.39,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU306,EURO,30.64,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU311,EURO,31.14,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU313,EURO,31.39,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU314,EURO,30.89,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU316,EURO,31.64,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU319,EURO,31.89,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU321,EURO,32.14,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU323,EURO,32.39,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU326,EURO,32.64,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU328,EURO,32.89,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU344,EURO,33.14,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU354,EURO,34.39,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU377,EURO,36.64,,,,,,,,,,
ITUB4,Put,9/21/2020,ITUBU429,EURO,41.89,,,,,,,,,,
ITUB4,Put,10/19/2020,ITUBV181,EURO,17.19,,,,,,,,,,
ITUB4,Put,10/19/2020,ITUBV199,EURO,19.94,,,,,,,,,,
ITUB4,Put,10/19/2020,ITUBV209,EURO,20.94,,,,,,,,,,
ITUB4,Put,10/19/2020,ITUBV234,EURO,23.44,,,,,,,,,,
ITUB4,Put,10/19/2020,ITUBV244,EURO,24.44,,,,,,,,,,
ITUB4,Put,10/19/2020,ITUBV254,EURO,25.44,,,,,,,,,,
ITUB4,Put,10/19/2020,ITUBV269,EURO,26.94,,,,,,,,,,
ITUB4,Put,10/19/2020,ITUBV270,EURO,25.19,,,,,,,,,,
ITUB4,Put,10/19/2020,ITUBV278,EURO,25.94,,,,,,,,,,
ITUB4,Put,10/19/2020,ITUBV279,EURO,27.94,,,,,,,,,,
ITUB4,Put,10/19/2020,ITUBV294,EURO,29.44,,,,,,,,,,
ITUB4,Put,10/19/2020,ITUBV299,EURO,29.94,,,,,,,,,,
ITUB4,Put,10/19/2020,ITUBV300,EURO,28.19,,,,,,,,,,
ITUB4,Put,10/19/2020,ITUBV302,EURO,30.19,,,,,,,,,,
ITUB4,Put,10/19/2020,ITUBV324,EURO,32.44,,,,,,,,,,
ITUB4,Put,10/19/2020,ITUBV348,EURO,32.94,,,,,,,,,,
ITUB4,Put,10/19/2020,ITUBV369,EURO,35.94,,,,,,,,,,
ITUB4,Put,10/19/2020,ITUBV377,EURO,36.94,,,,,,,,,,
ITUB4,Put,10/19/2020,ITUBV68,EURO,41.69,,,,,,,,,,
ITUB4,Put,11/16/2020,ITUBW146,EURO,14.64,,,,,,,,,,
ITUB4,Put,11/16/2020,ITUBW197,EURO,17.89,,,,,,,,,,
ITUB4,Put,11/16/2020,ITUBW246,EURO,24.64,,,,,,,,,,
ITUB4,Put,11/16/2020,ITUBW269,EURO,26.89,,,,,,,,,,
ITUB4,Put,11/16/2020,ITUBW299,EURO,29.89,,,,,,,,,,
ITUB4,Put,11/16/2020,ITUBW311,EURO,30.14,,,,,,,,,,
ITUB4,Put,11/16/2020,ITUBW314,EURO,30.39,,,,,,,,,,
ITUB4,Put,11/16/2020,ITUBW326,EURO,32.64,,,,,,,,,,
ITUB4,Put,11/16/2020,ITUBW329,EURO,31.89,,,,,,,,,,
ITUB4,Put,11/16/2020,ITUBW344,EURO,33.39,,,,,,,,,,
ITUB4,Put,11/16/2020,ITUBW364,EURO,35.39,,,,,,,,,,
ITUB4,Put,11/16/2020,ITUBW366,EURO,35.64,,,,,,,,,,
ITUB4,Put,11/16/2020,ITUBW369,EURO,35.89,,,,,,,,,,
ITUB4,Put,11/16/2020,ITUBW429,EURO,41.89,,,,,,,,,,
ITUB4,Put,11/16/2020,ITUBW439,EURO,42.89,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX141,EURO,13.13,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX154,EURO,14.38,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX159,EURO,14.88,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX164,EURO,15.38,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX179,EURO,17.88,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX189,EURO,18.88,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX199,EURO,19.88,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX204,EURO,20.38,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX206,EURO,20.63,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX209,EURO,20.88,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX211,EURO,21.13,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX213,EURO,21.38,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX216,EURO,21.63,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX219,EURO,21.88,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX221,EURO,22.13,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX224,EURO,22.38,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX226,EURO,22.63,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX229,EURO,22.88,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX231,EURO,23.13,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX234,EURO,23.38,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX236,EURO,23.63,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX239,EURO,23.88,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX241,EURO,24.13,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX244,EURO,24.38,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX246,EURO,24.63,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX251,EURO,25.88,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX252,EURO,25.13,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX256,EURO,25.63,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX259,EURO,24.88,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX261,EURO,26.13,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX264,EURO,25.38,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX265,EURO,26.38,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX266,EURO,26.63,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX269,EURO,26.88,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX271,EURO,27.13,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX274,EURO,27.38,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX276,EURO,27.63,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX278,EURO,27.88,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX284,EURO,28.38,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX288,EURO,28.88,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX298,EURO,29.88,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX306,EURO,30.63,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX308,EURO,30.88,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX311,EURO,31.13,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX313,EURO,31.38,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX314,EURO,30.38,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX316,EURO,31.63,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX321,EURO,32.13,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX323,EURO,32.38,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX328,EURO,31.88,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX331,EURO,33.13,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX364,EURO,35.38,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX378,EURO,37.88,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX401,EURO,39.13,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX402,EURO,38.38,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX424,EURO,41.38,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX43,EURO,42.13,,,,,,,,,,
ITUB4,Put,12/21/2020,ITUBX474,EURO,46.38,,,,,,,,,,
ITUB4,Put,1/18/2021,ITUBM257,EURO,25.71,,,,,,,,,,
ITUB4,Put,1/18/2021,ITUBM287,EURO,28.71,,,,,,,,,,
ITUB4,Put,1/18/2021,ITUBM294,EURO,28.46,,,,,,,,,,
ITUB4,Put,1/18/2021,ITUBM329,EURO,31.96,,,,,,,,,,
ITUB4,Put,1/18/2021,ITUBM336,EURO,32.71,,,,,,,,,,
ITUB4,Put,1/18/2021,ITUBM344,EURO,34.46,,,,,,,,,,
ITUB4,Put,1/18/2021,ITUBM368,EURO,35.71,,,,,,,,,,
ITUB4,Put,2/22/2021,ITUBN309,EURO,30.02,,,,,,,,,,
ITUB4,Put,2/22/2021,ITUBN332,EURO,32.27,,,,,,,,,,
ITUB4,Put,2/22/2021,ITUBN337,EURO,32.77,,,,,,,,,,
ITUB4,Put,2/22/2021,ITUBN339,EURO,33.02,,,,,,,,,,
ITUB4,Put,2/22/2021,ITUBN347,EURO,33.77,,,,,,,,,,
ITUB4,Put,2/22/2021,ITUBN392,EURO,38.27,,,,,,,,,,
ITUB4,Put,3/15/2021,ITUBO385,EURO,38.52,,,,,,,,,,
ITUB4,Put,3/15/2021,ITUBO737,EURO,32.77,,,,,,,,,,
ITUB4,Put,3/15/2021,ITUBO752,EURO,34.27,,,,,,,,,,
ITUB4,Put,4/19/2021,ITUBP17,EURO,16.99,,,,,,,,,,
ITUB4,Put,4/19/2021,ITUBP172,EURO,17.24,,,,,,,,,,
ITUB4,Put,4/19/2021,ITUBP175,EURO,17.49,,,,,,,,,,
ITUB4,Put,4/19/2021,ITUBP177,EURO,17.74,,,,,,,,,,
ITUB4,Put,4/19/2021,ITUBP18,EURO,17.99,,,,,,,,,,
ITUB4,Put,4/19/2021,ITUBP23,EURO,22.99,,,,,,,,,,
ITUB4,Put,4/19/2021,ITUBP232,EURO,23.24,,,,,,,,,,
ITUB4,Put,4/19/2021,ITUBP235,EURO,23.49,,,,,,,,,,
ITUB4,Put,4/19/2021,ITUBP237,EURO,23.74,,,,,,,,,,
ITUB4,Put,4/19/2021,ITUBP24,EURO,23.99,,,,,,,,,,
ITUB4,Put,5/21/2021,ITUBQ18,EURO,18.22,,,,,,,,,,
ITUB4,Put,5/21/2021,ITUBQ252,EURO,25.22,,,,,,,,,,
ITUB4,Put,6/18/2021,ITUBR250,EURO,24.99,,,,,,,,,,
ITUB4,Put,6/18/2021,ITUBR252,EURO,25.24,,,,,,,,,,
ITUB4,Put,6/18/2021,ITUBR272,EURO,27.24,,,,,,,,,,
ITUB4,Put,6/18/2021,ITUBR342,EURO,34.24,,,,,,,,,,
ITUB4,Put,6/18/2021,ITUBR350,EURO,34.99,,,,,,,,,,
ITUB4,Put,2/18/2022,ITUBN19,EURO,18.97,,,,,,,,,,
ITUB4,Put,2/18/2022,ITUBN20,EURO,19.97,,,,,,,,,,
ITUB4,Put,2/18/2022,ITUBN21,EURO,20.97,,,,,,,,,,
ITUB4,Put,5/20/2022,ITUBQ251,EURO,24.99,,,,,,,,,,
IVVB11,Call,7/20/2020,IVVBG158,AMER,158,,,,,,,,,,
IVVB11,Put,7/20/2020,IVVBS158,EURO,158,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG16,AMER,15.46,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG175,EURO,17.21,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG19,AMER,18.46,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG195,AMER,19.46,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG204,AMER,20.46,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG21,AMER,21.46,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG215,AMER,20.96,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG217,EURO,21.21,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG222,EURO,22.21,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG225,AMER,21.96,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG23,EURO,23.71,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG230,AMER,22.46,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG237,EURO,23.21,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG24,AMER,23.46,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG245,AMER,23.96,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG247,EURO,24.21,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG250,AMER,24.46,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG252,EURO,24.71,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG255,AMER,24.96,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG257,EURO,25.21,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG26,AMER,25.46,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG262,EURO,25.71,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG264,AMER,26.46,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG265,AMER,25.96,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG267,EURO,26.21,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG275,AMER,26.96,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG277,EURO,27.21,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG280,AMER,27.46,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG282,EURO,27.71,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG285,AMER,27.96,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG287,EURO,28.21,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG29,AMER,28.46,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG292,EURO,28.71,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG297,EURO,29.21,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG307,EURO,30.21,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG312,EURO,30.71,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG315,AMER,30.96,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG32,AMER,31.46,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG50,AMER,19.96,,,,,,,,,,
JBSS3,Call,7/20/2020,JBSSG52,AMER,22.96,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH170,AMER,16.46,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH20,AMER,20.46,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH202,EURO,19.71,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH21,AMER,21.46,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH212,EURO,20.71,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH217,EURO,21.21,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH22,AMER,22.46,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH222,EURO,21.71,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH229,AMER,22.96,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH23,AMER,23.46,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH237,EURO,23.71,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH24,AMER,24.46,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH242,EURO,24.21,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH257,EURO,25.21,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH26,AMER,26.46,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH260,AMER,25.46,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH27,AMER,27.46,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH28,AMER,28.46,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH282,EURO,27.71,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH285,AMER,27.96,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH309,AMER,30.96,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH49,AMER,19.96,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH50,AMER,20.96,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH51,AMER,21.96,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH53,AMER,23.96,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH54,AMER,24.96,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH55,AMER,25.96,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH56,AMER,26.96,,,,,,,,,,
JBSS3,Call,8/17/2020,JBSSH58,AMER,28.96,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI182,EURO,18.21,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI189,AMER,18.96,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI197,EURO,19.21,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI199,AMER,19.96,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI200,AMER,19.46,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI202,EURO,19.71,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI204,AMER,20.46,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI209,AMER,20.96,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI214,AMER,21.46,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI215,EURO,20.71,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI217,EURO,21.21,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI227,EURO,22.21,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI230,AMER,22.46,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI232,EURO,22.71,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI235,AMER,22.96,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI237,EURO,23.21,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI239,AMER,23.96,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI240,AMER,23.46,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI244,AMER,24.46,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI247,EURO,24.21,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI255,AMER,24.96,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI257,EURO,25.21,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI26,AMER,25.46,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI262,EURO,25.71,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI265,AMER,25.96,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI270,AMER,26.46,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI274,AMER,27.46,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI275,AMER,26.96,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI285,AMER,27.96,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI287,EURO,28.21,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI29,AMER,28.46,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI292,EURO,28.71,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI30,AMER,29.46,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI307,EURO,30.71,,,,,,,,,,
JBSS3,Call,9/21/2020,JBSSI36,AMER,35.46,,,,,,,,,,
JBSS3,Call,10/19/2020,JBSSJ212,EURO,20.71,,,,,,,,,,
JBSS3,Call,10/19/2020,JBSSJ247,EURO,24.21,,,,,,,,,,
JBSS3,Call,10/19/2020,JBSSJ26,AMER,25.46,,,,,,,,,,
JBSS3,Call,10/19/2020,JBSSJ262,EURO,26.21,,,,,,,,,,
JBSS3,Call,10/19/2020,JBSSJ275,AMER,26.96,,,,,,,,,,
JBSS3,Call,10/19/2020,JBSSJ297,EURO,29.21,,,,,,,,,,
JBSS3,Call,10/19/2020,JBSSJ300,AMER,29.46,,,,,,,,,,
JBSS3,Call,10/19/2020,JBSSJ302,EURO,29.71,,,,,,,,,,
JBSS3,Call,11/16/2020,JBSSK172,EURO,17.21,,,,,,,,,,
JBSS3,Call,11/16/2020,JBSSK205,AMER,19.96,,,,,,,,,,
JBSS3,Call,11/16/2020,JBSSK21,AMER,20.46,,,,,,,,,,
JBSS3,Call,11/16/2020,JBSSK212,EURO,20.71,,,,,,,,,,
JBSS3,Call,11/16/2020,JBSSK215,AMER,20.96,,,,,,,,,,
JBSS3,Call,11/16/2020,JBSSK230,AMER,22.46,,,,,,,,,,
JBSS3,Call,11/16/2020,JBSSK237,EURO,23.21,,,,,,,,,,
JBSS3,Call,11/16/2020,JBSSK242,EURO,23.71,,,,,,,,,,
JBSS3,Call,11/16/2020,JBSSK247,EURO,24.21,,,,,,,,,,
JBSS3,Call,11/16/2020,JBSSK252,EURO,24.71,,,,,,,,,,
JBSS3,Call,11/16/2020,JBSSK265,AMER,25.96,,,,,,,,,,
JBSS3,Call,11/16/2020,JBSSK277,EURO,27.21,,,,,,,,,,
JBSS3,Call,11/16/2020,JBSSK280,AMER,27.46,,,,,,,,,,
JBSS3,Call,11/16/2020,JBSSK282,EURO,28.21,,,,,,,,,,
JBSS3,Call,12/21/2020,JBSSL189,AMER,18.96,,,,,,,,,,
JBSS3,Call,12/21/2020,JBSSL194,AMER,19.46,,,,,,,,,,
